node_id,run_time,last_obs_time,horizon_step,horizon_minutes,forecast_time,pred,current,delta,expected_mae_node,confidence,pred_low,pred_high
104,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,64.88403,64.875,0.009033203,4.834358,medium,60.049675,69.71839
104,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,65.011734,64.875,0.13673401,4.834358,medium,60.177376,69.84609
104,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,65.168175,64.875,0.29317474,4.834358,medium,60.333817,70.00253
104,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,65.05091,64.875,0.17591095,4.834358,medium,60.216553,69.88527
104,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,65.28139,64.875,0.40638733,4.834358,medium,60.44703,70.115746
104,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,65.54702,64.875,0.67201996,4.834358,medium,60.71266,70.38138
104,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,65.42825,64.875,0.5532532,4.834358,medium,60.593895,70.26261
104,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,65.75511,64.875,0.8801117,4.834358,medium,60.920753,70.58947
104,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,65.55788,64.875,0.6828766,4.834358,medium,60.72352,70.392235
104,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,66.045654,64.875,1.1706543,4.834358,medium,61.211296,70.88001
104,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,65.92296,64.875,1.0479584,4.834358,medium,61.0886,70.75732
105,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,67.886604,67.875,0.011604309,4.7897606,medium,63.096844,72.67636
105,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,67.9536,67.875,0.07859802,4.7897606,medium,63.163837,72.74336
105,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,68.0376,67.875,0.16259766,4.7897606,medium,63.247837,72.82736
105,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,67.90481,67.875,0.029808044,4.7897606,medium,63.115047,72.694565
105,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,67.94729,67.875,0.07228851,4.7897606,medium,63.157528,72.737045
105,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,67.96257,67.875,0.08757019,4.7897606,medium,63.17281,72.752335
105,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,67.96443,67.875,0.08943176,4.7897606,medium,63.17467,72.754196
105,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,67.99826,67.875,0.1232605,4.7897606,medium,63.2085,72.788025
105,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,67.949455,67.875,0.07445526,4.7897606,medium,63.159695,72.73921
105,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,67.989525,67.875,0.11452484,4.7897606,medium,63.199764,72.77928
105,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,67.954445,67.875,0.079444885,4.7897606,medium,63.164684,72.7442
105,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,67.944,67.875,0.069000244,4.7897606,medium,63.15424,72.733765
106,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,63.427856,63.375,0.052856445,5.3364635,medium,58.091393,68.76432
106,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,63.491135,63.375,0.11613464,5.3364635,medium,58.15467,68.8276
106,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,63.40008,63.375,0.025081635,5.3364635,medium,58.063618,68.73654
106,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,63.37654,63.375,0.0015411377,5.3364635,medium,58.040077,68.713005
106,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,63.381245,63.375,0.0062446594,5.3364635,medium,58.04478,68.717705
106,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,63.60048,63.375,0.22547913,5.3364635,medium,58.264015,68.93694
106,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,63.44591,63.375,0.07091141,5.3364635,medium,58.109447,68.78237
106,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,63.518326,63.375,0.1433258,5.3364635,medium,58.18186,68.85479
106,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,63.44588,63.375,0.07088089,5.3364635,medium,58.109417,68.78234
106,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,63.54293,63.375,0.1679306,5.3364635,medium,58.206467,68.879395
106,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,63.4885,63.375,0.11349869,5.3364635,medium,58.152035,68.82496
106,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,63.62115,63.375,0.24615097,5.3364635,medium,58.284687,68.95761
107,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,69.26112,69.25,0.011123657,3.4343598,high,65.82677,72.69548
107,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,69.37072,69.25,0.12071991,3.4343598,high,65.93636,72.80508
107,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,69.25378,69.25,0.0037765503,3.4343598,high,65.81942,72.68813
107,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,69.24146,69.25,-0.0085372925,3.4343598,high,65.807106,72.67582
107,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,69.232155,69.25,-0.017845154,3.4343598,high,65.7978,72.66651
107,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,69.20445,69.25,-0.045547485,3.4343598,high,65.770096,72.63881
107,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,69.251495,69.25,0.0014953613,3.4343598,high,65.81714,72.68585
107,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,69.14537,69.25,-0.10462952,3.4343598,high,65.71101,72.57973
107,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,69.20583,69.25,-0.044166565,3.4343598,high,65.77148,72.64019
107,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,69.24518,69.25,-0.0048217773,3.4343598,high,65.81082,72.679535
107,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,69.35856,69.25,0.108558655,3.4343598,high,65.9242,72.792915
107,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,69.1948,69.25,-0.05519867,3.4343598,high,65.760445,72.62916
108,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,68.987335,69.0,-0.012664795,4.442447,high,64.54489,73.42978
108,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,68.87935,69.0,-0.120651245,4.442447,high,64.436905,73.32179
108,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,68.94309,69.0,-0.056907654,4.442447,high,64.50065,73.38554
108,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,68.93421,69.0,-0.06578827,4.442447,high,64.49177,73.376656
108,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,68.79998,69.0,-0.20001984,4.442447,high,64.35754,73.242424
108,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,68.87447,69.0,-0.12552643,4.442447,high,64.43203,73.31692
108,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,68.91937,69.0,-0.08062744,4.442447,high,64.47693,73.36182
108,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,68.8782,69.0,-0.12180328,4.442447,high,64.43575,73.32064
108,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,68.82575,69.0,-0.17424774,4.442447,high,64.38331,73.268196
108,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,68.825,69.0,-0.17500305,4.442447,high,64.38255,73.26744
108,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,68.88152,69.0,-0.11847687,4.442447,high,64.43908,73.32397
108,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,68.80037,69.0,-0.19963074,4.442447,high,64.357925,73.24281
109,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,57.150265,57.25,-0.09973526,4.62916,high,52.521103,61.779427
109,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,57.213654,57.25,-0.036346436,4.62916,high,52.584496,61.84281
109,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,57.48808,57.25,0.23807907,4.62916,high,52.858917,62.11724
109,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,57.398098,57.25,0.14809799,4.62916,high,52.768936,62.02726
109,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,57.683975,57.25,0.43397522,4.62916,high,53.054817,62.313133
109,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,57.46537,57.25,0.21537018,4.62916,high,52.836212,62.09453
109,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,57.50282,57.25,0.25281906,4.62916,high,52.873657,62.13198
109,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,57.60025,57.25,0.35025024,4.62916,high,52.971092,62.22941
109,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,57.33033,57.25,0.080329895,4.62916,high,52.70117,61.959488
109,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,57.4834,57.25,0.23339844,4.62916,high,52.85424,62.112556
109,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,57.62123,57.25,0.37123108,4.62916,high,52.992073,62.25039
109,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,57.163406,57.25,-0.08659363,4.62916,high,52.53425,61.792564
110,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,67.90337,68.0,-0.09662628,4.202952,high,63.70042,72.10632
110,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,68.03073,68.0,0.030731201,4.202952,high,63.827778,72.23368
110,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,67.93138,68.0,-0.068618774,4.202952,high,63.728428,72.13433
110,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,68.15245,68.0,0.15245056,4.202952,high,63.949497,72.3554
110,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,68.12503,68.0,0.12503052,4.202952,high,63.922077,72.32798
110,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,67.90766,68.0,-0.09233856,4.202952,high,63.70471,72.11061
110,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,68.19195,68.0,0.19194794,4.202952,high,63.988995,72.3949
110,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,67.96095,68.0,-0.03904724,4.202952,high,63.758,72.1639
110,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,68.1052,68.0,0.10520172,4.202952,high,63.90225,72.30815
110,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,68.110855,68.0,0.1108551,4.202952,high,63.9079,72.313805
110,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,68.02823,68.0,0.02822876,4.202952,high,63.825275,72.23118
110,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,67.876915,68.0,-0.12308502,4.202952,high,63.67396,72.079865
111,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,69.40919,69.5,-0.09081268,5.5373473,medium,63.87184,74.94653
111,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,69.33045,69.5,-0.16954803,5.5373473,medium,63.793106,74.8678
111,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,69.07756,69.5,-0.42243958,5.5373473,medium,63.540215,74.61491
111,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,69.07435,69.5,-0.42565155,5.5373473,medium,63.537003,74.611694
111,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,69.101845,69.5,-0.3981552,5.5373473,medium,63.5645,74.63919
111,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,68.85474,69.5,-0.6452637,5.5373473,medium,63.31739,74.39208
111,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,68.99602,69.5,-0.50398254,5.5373473,medium,63.45867,74.53336
111,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,69.4213,69.5,-0.078697205,5.5373473,medium,63.883957,74.95865
111,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,69.00434,69.5,-0.49565887,5.5373473,medium,63.466995,74.54169
111,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,69.31272,69.5,-0.18727875,5.5373473,medium,63.775375,74.85007
111,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,69.24,69.5,-0.26000214,5.5373473,medium,63.702652,74.77734
111,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,69.239876,69.5,-0.2601242,5.5373473,medium,63.70253,74.77722
112,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,58.1254,58.25,-0.12459946,5.7943754,low,52.331024,63.919777
112,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,58.42984,58.25,0.17984009,5.7943754,low,52.635464,64.22421
112,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,58.65842,58.25,0.40842056,5.7943754,low,52.864044,64.4528
112,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,58.546787,58.25,0.29678726,5.7943754,low,52.75241,64.34116
112,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,58.621376,58.25,0.37137604,5.7943754,low,52.827,64.41575
112,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,58.52707,58.25,0.2770691,5.7943754,low,52.732693,64.32144
112,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,58.302002,58.25,0.052001953,5.7943754,low,52.507626,64.096375
112,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,58.355244,58.25,0.10524368,5.7943754,low,52.560867,64.14962
112,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,58.31356,58.25,0.063560486,5.7943754,low,52.519184,64.10793
112,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,58.430954,58.25,0.18095398,5.7943754,low,52.636578,64.22533
112,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,58.78326,58.25,0.53326035,5.7943754,low,52.988884,64.57764
112,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,58.53999,58.25,0.28998947,5.7943754,low,52.745613,64.334366
113,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,64.43248,64.125,0.30747986,6.550942,low,57.88154,70.98342
113,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,64.30798,64.125,0.1829834,6.550942,low,57.757042,70.858925
113,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,64.23919,64.125,0.11418915,6.550942,low,57.688248,70.79013
113,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,63.99904,64.125,-0.1259613,6.550942,low,57.448097,70.54998
113,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,64.1824,64.125,0.057403564,6.550942,low,57.631462,70.733345
113,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,64.546616,64.125,0.4216156,6.550942,low,57.995674,71.09756
113,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,64.3765,64.125,0.251503,6.550942,low,57.82556,70.927444
113,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,64.08932,64.125,-0.03568268,6.550942,low,57.538376,70.64026
113,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,64.249886,64.125,0.12488556,6.550942,low,57.698944,70.80083
113,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,64.32691,64.125,0.20191193,6.550942,low,57.77597,70.87785
113,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,64.40872,64.125,0.28372192,6.550942,low,57.85778,70.95966
113,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,64.013466,64.125,-0.11153412,6.550942,low,57.462524,70.56441
114,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,67.862015,67.875,-0.0129852295,4.691478,high,63.170536,72.55349
114,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,67.79925,67.875,-0.07575226,4.691478,high,63.10777,72.49072
114,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,67.84694,67.875,-0.028060913,4.691478,high,63.15546,72.538414
114,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,67.67689,67.875,-0.19811249,4.691478,high,62.98541,72.36836
114,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,67.77527,67.875,-0.099731445,4.691478,high,63.08379,72.46674
114,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,67.8514,67.875,-0.023597717,4.691478,high,63.159924,72.54288
114,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,67.86317,67.875,-0.011833191,4.691478,high,63.171688,72.55464
114,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,67.94384,67.875,0.06884003,4.691478,high,63.25236,72.635315
114,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,67.87066,67.875,-0.0043411255,4.691478,high,63.17918,72.56213
114,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,67.798706,67.875,-0.076293945,4.691478,high,63.107227,72.49018
114,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,67.8069,67.875,-0.068099976,4.691478,high,63.11542,72.498375
114,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,67.78586,67.875,-0.089141846,4.691478,high,63.09438,72.47733
115,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,67.09949,67.125,-0.025512695,5.0607915,medium,62.038696,72.16028
115,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,66.994415,67.125,-0.13058472,5.0607915,medium,61.933624,72.05521
115,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,66.84967,67.125,-0.2753296,5.0607915,medium,61.78888,71.91046
115,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,67.02203,67.125,-0.10296631,5.0607915,medium,61.961243,72.082825
115,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,67.064804,67.125,-0.060195923,5.0607915,medium,62.004013,72.125595
115,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,67.00926,67.125,-0.115737915,5.0607915,medium,61.94847,72.07005
115,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,67.00937,67.125,-0.1156311,5.0607915,medium,61.948578,72.07016
115,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,67.02285,67.125,-0.10214996,5.0607915,medium,61.96206,72.08364
115,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,66.96209,67.125,-0.16291046,5.0607915,medium,61.9013,72.02288
115,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,67.07006,67.125,-0.05493927,5.0607915,medium,62.00927,72.13085
115,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,66.898476,67.125,-0.22652435,5.0607915,medium,61.837685,71.95927
115,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,66.94125,67.125,-0.18374634,5.0607915,medium,61.880463,72.002045
116,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,67.69545,67.75,-0.05455017,5.6882586,medium,62.00719,73.383705
116,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,67.64077,67.75,-0.10923004,5.6882586,medium,61.95251,73.329025
116,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,67.45606,67.75,-0.29393768,5.6882586,medium,61.767803,73.14432
116,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,68.02202,67.75,0.27201843,5.6882586,medium,62.33376,73.71027
116,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,5,25,2012-06-27 22:20:00,67.65899,67.75,-0.09101105,5.6882586,medium,61.97073,73.347244
116,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,6,30,2012-06-27 22:25:00,67.423935,67.75,-0.32606506,5.6882586,medium,61.735676,73.11219
116,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,7,35,2012-06-27 22:30:00,67.72563,67.75,-0.024368286,5.6882586,medium,62.037373,73.41389
116,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,8,40,2012-06-27 22:35:00,67.69533,67.75,-0.05467224,5.6882586,medium,62.00707,73.38358
116,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,9,45,2012-06-27 22:40:00,67.876175,67.75,0.12617493,5.6882586,medium,62.187916,73.56443
116,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,10,50,2012-06-27 22:45:00,68.04904,67.75,0.29904175,5.6882586,medium,62.360783,73.7373
116,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,11,55,2012-06-27 22:50:00,67.65595,67.75,-0.09404755,5.6882586,medium,61.967693,73.34421
116,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,12,60,2012-06-27 22:55:00,67.64719,67.75,-0.10281372,5.6882586,medium,61.958927,73.33544
117,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,1,5,2012-06-27 22:00:00,66.91614,67.0,-0.083862305,5.0919185,medium,61.82422,72.00806
117,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,2,10,2012-06-27 22:05:00,66.78682,67.0,-0.21318054,5.0919185,medium,61.6949,71.87874
117,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,3,15,2012-06-27 22:10:00,67.24198,67.0,0.2419815,5.0919185,medium,62.150063,72.3339
117,2026-02-05 22:22:15.750357,2012-06-27 21:55:00,4,20,2012-06-27 22:15:00,66.855675,67.0,-0.14432526,5.0919185,medium,61.763756,71.94759
